Date,Open,High,Low,Close,Adj Close,Volume
2017-11-16,null,null,null,null,null,null
2017-11-17,null,null,null,null,null,null
2017-11-20,null,null,null,null,null,null
2017-11-21,null,null,null,null,null,null
2017-11-22,null,null,null,null,null,null
2017-11-23,null,null,null,null,null,null
2017-11-24,null,null,null,null,null,null
2017-11-27,null,null,null,null,null,null
2017-11-28,null,null,null,null,null,null
2017-11-29,null,null,null,null,null,null
2017-11-30,2.246000,2.246000,2.246000,2.246000,2.244102,0
2017-12-01,null,null,null,null,null,null
2017-12-04,null,null,null,null,null,null
2017-12-05,null,null,null,null,null,null
2017-12-06,null,null,null,null,null,null
2017-12-07,null,null,null,null,null,null
2017-12-08,null,null,null,null,null,null
2017-12-11,null,null,null,null,null,null
2017-12-12,null,null,null,null,null,null
2017-12-13,null,null,null,null,null,null
2017-12-14,null,null,null,null,null,null
2017-12-15,null,null,null,null,null,null
2017-12-18,null,null,null,null,null,null
2017-12-19,null,null,null,null,null,null
2017-12-20,null,null,null,null,null,null
2017-12-21,null,null,null,null,null,null
2017-12-22,null,null,null,null,null,null
2017-12-27,null,null,null,null,null,null
2017-12-28,null,null,null,null,null,null
2017-12-29,2.316000,2.316000,2.316000,2.316000,2.314042,0
2018-01-02,232.000000,232.000000,232.000000,232.000000,231.803925,0
2018-01-03,231.899994,231.899994,231.899994,231.899994,231.703995,0
2018-01-04,232.699997,232.699997,232.699997,232.699997,232.503342,0
2018-01-05,234.300003,234.300003,234.300003,234.300003,234.101974,0
2018-01-08,234.000000,234.000000,234.000000,234.000000,233.802231,0
2018-01-09,234.199997,234.199997,234.199997,234.199997,234.002060,0
2018-01-10,234.399994,234.399994,234.399994,234.399994,234.201889,0
2018-01-11,235.300003,235.300003,235.300003,235.300003,235.101135,0
2018-01-12,235.820999,235.820999,235.820999,235.820999,235.621704,0
2018-01-15,235.753998,235.753998,235.753998,235.753998,235.554749,0
2018-01-16,234.988007,234.988007,234.988007,234.988007,234.789413,0
2018-01-17,234.572998,234.572998,234.572998,234.572998,234.374725,0
2018-01-18,233.195007,233.195007,233.195007,233.195007,232.997925,0
2018-01-19,234.110001,234.110001,234.110001,234.110001,233.912125,0
2018-01-22,234.524002,234.524002,234.524002,234.524002,234.325790,0
2018-01-23,234.263000,234.263000,234.263000,234.263000,234.065002,0
2018-01-24,233.432007,233.432007,233.432007,233.432007,233.234711,0
2018-01-25,233.048004,233.048004,233.048004,233.048004,232.851044,0
2018-01-26,232.009995,232.009995,232.009995,232.009995,231.813904,0
2018-01-29,233.145996,233.145996,233.145996,233.145996,232.948959,0
2018-01-30,231.098007,231.098007,231.098007,231.098007,230.902710,0
2018-01-31,229.725998,229.725998,229.725998,229.725998,229.531830,0
2018-02-01,228.046997,228.046997,228.046997,228.046997,227.854248,0
2018-02-02,226.343002,226.343002,226.343002,226.343002,226.151688,0
2018-02-05,223.022003,223.022003,223.022003,223.022003,222.833527,0
2018-02-06,217.139999,217.139999,217.139999,217.139999,216.956482,0
2018-02-07,218.589005,218.589005,218.589005,218.589005,218.404266,0
2018-02-08,218.983002,218.983002,218.983002,218.983002,218.797928,0
2018-02-09,216.091003,216.091003,216.091003,216.091003,215.908356,0
2018-02-12,217.546005,217.546005,217.546005,217.546005,217.362152,0
2018-02-13,218.123993,218.123993,218.123993,218.123993,217.939651,0
2018-02-14,219.136993,219.136993,219.136993,219.136993,218.951797,0
2018-02-15,220.748001,220.748001,220.748001,220.748001,220.561417,0
2018-02-16,221.279007,221.279007,221.279007,221.279007,221.091980,0
2018-02-19,221.684998,221.684998,221.684998,221.684998,221.497635,0
2018-02-20,220.009003,220.009003,220.009003,220.009003,219.823074,0
2018-02-21,220.417999,220.417999,220.417999,220.417999,220.231705,0
2018-02-22,220.048996,220.048996,220.048996,220.048996,219.863007,0
2018-02-23,220.962997,220.962997,220.962997,220.962997,220.776245,0
2018-02-26,222.177002,222.177002,222.177002,222.177002,221.989227,0
2018-02-27,222.084000,222.084000,222.084000,222.084000,221.896301,0
2018-02-28,221.576004,221.576004,221.576004,221.576004,221.388748,0
2018-03-01,218.988007,218.988007,218.988007,218.988007,218.802933,0
2018-03-02,217.207993,217.207993,217.207993,217.207993,217.024429,0
2018-03-05,216.386002,216.386002,216.386002,216.386002,216.203125,0
2018-03-06,219.542999,219.542999,219.542999,219.542999,219.357452,0
2018-03-07,218.365005,218.365005,218.365005,218.365005,218.180435,0
2018-03-08,219.095993,219.095993,219.095993,219.095993,218.910812,0
2018-03-09,220.102005,220.102005,220.102005,220.102005,219.915970,0
2018-03-12,221.151001,221.151001,221.151001,221.151001,220.964096,0
2018-03-13,219.927002,219.927002,219.927002,219.927002,219.741135,0
2018-03-14,218.983002,218.983002,218.983002,218.983002,218.797928,0
2018-03-15,218.330994,218.330994,218.330994,218.330994,218.146469,0
2018-03-16,218.733994,218.733994,218.733994,218.733994,218.549133,0
2018-03-19,216.173996,216.173996,216.173996,216.173996,215.991287,0
2018-03-20,216.442001,216.442001,216.442001,216.442001,216.259064,0
2018-03-21,214.813004,214.813004,214.813004,214.813004,214.631454,0
2018-03-22,213.382996,213.382996,213.382996,213.382996,213.202652,0
2018-03-23,211.496994,211.496994,211.496994,211.496994,211.318253,0
2018-03-26,212.824997,212.824997,212.824997,212.824997,212.645142,0
2018-03-27,214.477997,214.477997,214.477997,214.477997,214.296738,0
2018-03-28,214.063995,214.063995,214.063995,214.063995,213.883057,0
2018-03-29,216.529999,216.529999,216.529999,216.529999,216.347000,0
2018-04-03,217.014008,217.014008,217.014008,217.014008,216.830597,0
2018-04-04,214.998993,214.998993,214.998993,214.998993,214.817276,0
2018-04-05,218.388000,218.388000,218.388000,218.388000,218.203415,0
2018-04-06,220.322998,220.322998,220.322998,220.322998,220.136795,0
2018-04-09,219.876007,219.876007,219.876007,219.876007,219.690170,0
2018-04-10,221.973999,221.973999,221.973999,221.973999,221.786392,0
2018-04-11,222.348007,222.348007,222.348007,222.348007,222.160095,0
2018-04-12,222.733994,222.733994,222.733994,222.733994,222.545746,0
2018-04-13,222.679993,222.679993,222.679993,222.679993,222.491791,0
2018-04-16,222.031998,222.031998,222.031998,222.031998,221.844345,0
2018-04-17,221.005005,221.005005,221.005005,221.005005,220.818222,0
2018-04-18,223.537003,223.537003,223.537003,223.537003,223.348068,0
2018-04-19,225.113007,225.113007,225.113007,225.113007,224.922745,0
2018-04-20,226.192001,226.192001,226.192001,226.192001,226.000824,0
2018-04-23,226.257996,226.257996,226.257996,226.257996,226.066772,0
2018-04-24,227.682007,227.682007,227.682007,227.682007,227.489578,0
2018-04-25,226.529007,226.529007,226.529007,226.529007,226.337555,0
2018-04-26,227.238998,227.238998,227.238998,227.238998,227.046951,0
2018-04-27,229.770996,229.770996,229.770996,229.770996,229.576813,0
2018-04-30,231.862000,231.862000,231.862000,231.862000,231.666046,0
2018-05-01,231.884995,231.884995,231.884995,231.884995,231.689011,0
2018-05-02,232.093002,232.093002,232.093002,232.093002,231.896851,0
2018-05-03,231.845993,231.845993,231.845993,231.845993,231.650040,0
2018-05-04,231.641998,231.641998,231.641998,231.641998,231.446213,0
2018-05-08,232.904999,232.904999,232.904999,232.904999,232.708160,0
2018-05-09,233.766006,233.766006,233.766006,233.766006,233.568451,0
2018-05-10,235.889999,235.889999,235.889999,235.889999,235.690628,0
2018-05-11,237.438004,237.438004,237.438004,237.438004,237.237335,0
2018-05-14,237.895996,237.895996,237.895996,237.895996,237.694931,0
2018-05-15,238.492996,238.492996,238.492996,238.492996,238.291443,0
2018-05-16,238.550003,238.550003,238.550003,238.550003,238.395782,0
2018-05-17,239.117004,239.117004,239.117004,239.117004,238.962418,0
2018-05-18,240.197006,240.197006,240.197006,240.197006,240.041718,0
2018-05-21,242.065994,242.065994,242.065994,242.065994,241.909515,0
2018-05-22,243.186996,243.186996,243.186996,243.186996,243.029785,0
2018-05-23,241.414001,241.414001,241.414001,241.414001,241.257935,0
2018-05-24,240.343994,240.343994,240.343994,240.343994,240.188629,0
2018-05-25,238.983994,238.983994,238.983994,238.983994,238.829498,0
2018-05-29,235.485992,235.485992,235.485992,235.485992,235.333755,0
2018-05-30,236.177994,236.177994,236.177994,236.177994,236.025299,0
2018-05-31,238.184998,238.184998,238.184998,238.184998,238.031021,0
2018-06-01,239.054993,239.054993,239.054993,239.054993,238.900452,0
2018-06-04,239.932007,239.932007,239.932007,239.932007,239.776901,0
2018-06-05,238.147995,238.147995,238.147995,238.147995,237.994034,0
2018-06-06,238.867004,238.867004,238.867004,238.867004,238.712585,0
2018-06-07,238.914001,238.914001,238.914001,238.914001,238.759552,0
2018-06-08,237.007996,237.007996,237.007996,237.007996,236.854782,0
2018-06-11,239.794006,239.794006,239.794006,239.794006,239.638992,0
2018-06-12,238.768005,238.768005,238.768005,238.768005,238.613663,0
2018-06-13,239.660995,239.660995,239.660995,239.660995,239.506073,0
2018-06-14,237.315994,237.315994,237.315994,237.315994,237.162582,0
2018-06-15,238.638000,238.638000,238.638000,238.638000,238.483734,0
2018-06-18,235.604996,235.604996,235.604996,235.604996,235.452682,0
2018-06-19,235.117004,235.117004,235.117004,235.117004,234.965012,0
2018-06-20,238.253006,238.253006,238.253006,238.253006,238.098984,0
2018-06-21,236.447006,236.447006,236.447006,236.447006,236.294159,0
2018-06-22,236.003006,236.003006,236.003006,236.003006,235.850449,0
2018-06-25,234.927002,234.927002,234.927002,234.927002,234.775131,0
2018-06-26,233.772995,233.772995,233.772995,233.772995,233.621872,0
2018-06-27,233.966003,233.966003,233.966003,233.966003,233.814758,0
2018-06-28,236.098999,236.098999,236.098999,236.098999,235.946365,0
2018-06-29,237.705002,237.705002,237.705002,237.705002,237.551331,0
2018-07-02,234.322998,234.322998,234.322998,234.322998,234.171509,0
2018-07-03,235.367004,235.367004,235.367004,235.367004,235.214859,0
2018-07-04,234.972000,234.972000,234.972000,234.972000,234.820099,0
2018-07-05,236.263000,236.263000,236.263000,236.263000,236.110260,0
2018-07-06,235.207001,235.207001,235.207001,235.207001,235.054947,0
2018-07-09,237.134995,237.134995,237.134995,237.134995,236.981689,0
2018-07-10,238.628998,238.628998,238.628998,238.628998,238.474731,0
2018-07-11,235.917999,235.917999,235.917999,235.917999,235.765488,0
2018-07-12,237.248001,237.248001,237.248001,237.248001,237.094635,0
2018-07-13,238.261993,238.261993,238.261993,238.261993,238.107956,0
2018-07-16,235.701004,235.701004,235.701004,235.701004,235.548645,0
2018-07-17,235.117996,235.117996,235.117996,235.117996,234.966003,0
2018-07-18,237.882996,237.882996,237.882996,237.882996,237.729218,0
2018-07-19,238.311005,238.311005,238.311005,238.311005,238.156952,0
2018-07-20,237.681000,237.681000,237.681000,237.681000,237.527344,0
2018-07-23,237.093002,237.093002,237.093002,237.093002,236.939743,0
2018-07-24,239.324997,239.324997,239.324997,239.324997,239.170288,0
2018-07-25,237.255005,237.255005,237.255005,237.255005,237.101624,0
2018-07-26,237.613007,237.613007,237.613007,237.613007,237.459396,0
2018-07-27,239.037003,239.037003,239.037003,239.037003,238.882477,0
2018-07-30,238.703995,238.703995,238.703995,238.703995,238.549683,0
2018-07-31,240.585999,240.585999,240.585999,240.585999,240.430466,0
2018-08-01,236.869995,236.869995,236.869995,236.869995,236.716873,0
2018-08-02,234.699997,234.699997,234.699997,234.699997,234.548264,0
2018-08-03,236.863998,236.863998,236.863998,236.863998,236.710876,0
2018-08-06,237.990005,237.990005,237.990005,237.990005,237.836151,0
2018-08-07,239.979996,239.979996,239.979996,239.979996,239.824844,0
2018-08-08,241.537994,241.537994,241.537994,241.537994,241.381851,0
2018-08-09,240.750000,240.750000,240.750000,240.750000,240.594360,0
2018-08-10,240.304993,240.304993,240.304993,240.304993,240.149643,0
2018-08-13,237.738998,237.738998,237.738998,237.738998,237.585327,0
2018-08-14,238.335007,238.335007,238.335007,238.335007,238.180923,0
2018-08-15,234.962006,234.962006,234.962006,234.962006,234.810104,0
2018-08-16,235.828003,235.828003,235.828003,235.828003,235.675552,0
2018-08-17,235.973999,235.973999,235.973999,235.973999,235.821442,0
2018-08-20,237.425995,237.425995,237.425995,237.425995,237.272522,0
2018-08-21,236.658005,236.658005,236.658005,236.658005,236.505020,0
2018-08-22,237.425995,237.425995,237.425995,237.425995,237.272522,0
2018-08-23,236.660995,236.660995,236.660995,236.660995,236.508011,0
2018-08-24,236.942993,236.942993,236.942993,236.942993,236.789825,0
2018-08-28,237.785004,237.785004,237.785004,237.785004,237.631287,0
2018-08-29,237.070999,237.070999,237.070999,237.070999,236.917740,0
2018-08-30,234.987000,234.987000,234.987000,234.987000,234.835098,0
2018-08-31,233.906998,233.906998,233.906998,233.906998,233.755783,0
2018-09-03,234.011993,234.011993,234.011993,234.011993,233.860718,0
2018-09-04,234.007004,234.007004,234.007004,234.007004,233.855728,0
2018-09-05,232.304001,232.304001,232.304001,232.304001,232.153824,0
2018-09-06,230.830994,230.830994,230.830994,230.830994,230.681763,0
2018-09-07,227.018997,227.018997,227.018997,227.018997,226.872238,0
2018-09-10,228.651001,228.651001,228.651001,228.651001,228.503174,0
2018-09-11,226.776993,226.776993,226.776993,226.776993,226.630402,0
2018-09-12,228.020996,228.020996,228.020996,228.020996,227.873581,0
2018-09-13,227.804993,227.804993,227.804993,227.804993,227.657730,0
2018-09-14,228.662003,228.662003,228.662003,228.662003,228.514175,0
2018-09-17,228.076004,228.076004,228.076004,228.076004,227.928543,0
2018-09-18,228.962997,228.962997,228.962997,228.962997,228.814987,0
2018-09-19,228.716995,228.716995,228.716995,228.716995,228.569122,0
2018-09-20,229.916000,229.916000,229.916000,229.916000,229.767380,0
2018-09-21,232.960007,232.960007,232.960007,232.960007,232.809402,0
2018-09-24,234.104004,234.104004,234.104004,234.104004,233.952667,0
2018-09-25,234.651001,234.651001,234.651001,234.651001,234.499313,0
2018-09-26,235.130005,235.130005,235.130005,235.130005,234.978012,0
2018-09-27,235.567993,235.567993,235.567993,235.567993,235.415710,0
2018-09-28,234.996002,234.996002,234.996002,234.996002,234.844086,0
2018-10-01,235.369003,235.369003,235.369003,235.369003,235.216858,0
2018-10-02,233.682007,233.682007,233.682007,233.682007,233.530930,0
2018-10-03,235.220993,235.220993,235.220993,235.220993,235.068939,0
2018-10-04,233.223007,233.223007,233.223007,233.223007,233.072250,0
2018-10-05,231.197998,231.197998,231.197998,231.197998,231.048538,0
2018-10-08,228.061996,228.061996,228.061996,228.061996,227.914581,0
2018-10-09,226.246994,226.246994,226.246994,226.246994,226.100739,0
2018-10-10,226.742996,226.742996,226.742996,226.742996,226.596405,0
2018-10-11,220.542999,220.542999,220.542999,220.542999,220.400421,0
2018-10-12,221.509995,221.509995,221.509995,221.509995,221.366806,0
2018-10-15,219.182007,219.182007,219.182007,219.182007,219.040314,0
2018-10-16,219.727997,219.727997,219.727997,219.727997,219.585968,0
2018-10-17,221.835007,221.835007,221.835007,221.835007,221.691605,0
2018-10-18,220.897995,220.897995,220.897995,220.897995,220.755203,0
2018-10-19,220.615005,220.615005,220.615005,220.615005,220.472382,0
2018-10-22,222.656006,222.656006,222.656006,222.656006,222.512070,0
2018-10-23,219.488007,219.488007,219.488007,219.488007,219.346115,0
2018-10-24,220.132004,220.132004,220.132004,220.132004,219.989685,0
2018-10-25,218.886002,218.886002,218.886002,218.886002,218.744507,0
2018-10-26,216.660995,216.660995,216.660995,216.660995,216.520950,0
2018-10-29,221.636993,221.636993,221.636993,221.636993,221.493713,0
2018-10-30,221.050995,221.050995,221.050995,221.050995,220.908096,0
2018-10-31,224.037003,224.037003,224.037003,224.037003,223.892181,0
2018-11-01,224.287003,224.287003,224.287003,224.287003,224.142014,0
2018-11-02,225.085007,225.085007,225.085007,225.085007,224.939484,0
2018-11-05,223.466003,223.466003,223.466003,223.466003,223.321548,0
2018-11-06,221.447006,221.447006,221.447006,221.447006,221.303864,0
2018-11-07,223.565002,223.565002,223.565002,223.565002,223.420471,0
2018-11-08,224.190002,224.190002,224.190002,224.190002,224.045090,0
2018-11-09,222.386993,222.386993,222.386993,222.386993,222.243240,0
2018-11-12,222.787003,222.787003,222.787003,222.787003,222.642990,0
2018-11-13,221.893005,221.893005,221.893005,221.893005,221.749573,0
2018-11-14,221.302002,221.302002,221.302002,221.302002,221.158951,0
2018-11-15,221.341995,221.341995,221.341995,221.341995,221.198898,0
2018-11-16,220.884995,220.884995,220.884995,220.884995,220.789185,0
2018-11-19,222.169998,222.169998,222.169998,222.169998,222.073639,0
2018-11-20,220.578995,220.578995,220.578995,220.578995,220.483307,0
2018-11-21,220.044998,220.044998,220.044998,220.044998,219.949554,0
2018-11-22,219.910995,219.910995,219.910995,219.910995,219.815613,0
2018-11-23,219.421005,219.421005,219.421005,219.421005,219.325836,0
2018-11-26,221.013000,221.013000,221.013000,221.013000,220.917145,0
2018-11-27,221.878006,221.878006,221.878006,221.878006,221.781769,0
2018-11-28,220.690002,220.690002,220.690002,220.690002,220.594284,0
2018-11-29,221.856995,221.856995,221.856995,221.856995,221.760757,0
2018-11-30,220.235001,220.235001,220.235001,220.235001,220.139481,0
2018-12-03,224.350006,224.350006,224.350006,224.350006,224.252686,0
2018-12-04,221.205002,221.205002,221.205002,221.205002,221.109055,0
2018-12-05,218.837006,218.837006,218.837006,218.837006,218.742081,0
2018-12-06,212.960999,212.960999,212.960999,212.960999,212.868622,0
2018-12-07,213.899994,213.899994,213.899994,213.899994,213.807205,0
2018-12-10,214.373001,214.373001,214.373001,214.373001,214.280014,0
2018-12-11,214.822006,214.822006,214.822006,214.822006,214.728821,0
2018-12-12,217.513000,217.513000,217.513000,217.513000,217.418655,0
2018-12-13,216.057007,216.057007,216.057007,216.057007,215.963303,0
2018-12-14,215.335007,215.335007,215.335007,215.335007,215.241608,0
2018-12-17,214.753006,214.753006,214.753006,214.753006,214.659851,0
2018-12-18,212.544006,212.544006,212.544006,212.544006,212.451813,0
2018-12-19,213.330994,213.330994,213.330994,213.330994,213.238449,0
2018-12-20,213.024994,213.024994,213.024994,213.024994,212.932587,0
2018-12-21,210.873001,210.873001,210.873001,210.873001,210.781540,0
2018-12-24,210.953995,210.953995,210.953995,210.953995,210.862503,0
2018-12-27,208.748001,208.748001,208.748001,208.748001,208.657455,0
2018-12-28,211.231995,211.231995,211.231995,211.231995,211.140366,0
2018-12-31,212.052994,212.052994,212.052994,212.052994,211.961014,0
2019-01-02,210.899994,210.899994,210.899994,210.899994,210.808517,0
2019-01-03,211.524994,211.524994,211.524994,211.524994,211.433243,0
2019-01-04,214.076996,214.076996,214.076996,214.076996,213.984146,0
2019-01-07,214.613998,214.613998,214.613998,214.613998,214.520905,0
2019-01-08,217.182999,217.182999,217.182999,217.182999,217.088791,0
2019-01-09,218.828995,218.828995,218.828995,218.828995,218.734070,0
2019-01-10,217.535995,217.535995,217.535995,217.535995,217.441635,0
2019-01-11,218.809006,218.809006,218.809006,218.809006,218.714096,0
2019-01-14,216.072998,216.072998,216.072998,216.072998,215.979263,0
2019-01-15,216.442001,216.442001,216.442001,216.442001,216.348114,0
2019-01-16,216.533997,216.533997,216.533997,216.533997,216.440079,0
2019-01-17,215.376007,215.376007,215.376007,215.376007,215.282578,0
2019-01-18,219.057007,219.057007,219.057007,219.057007,218.961990,0
2019-01-21,220.360992,220.360992,220.360992,220.360992,220.265411,0
2019-01-22,219.022003,219.022003,219.022003,219.022003,218.927002,0
2019-01-23,217.160995,217.160995,217.160995,217.160995,217.066803,0
2019-01-24,215.707001,215.707001,215.707001,215.707001,215.613434,0
2019-01-25,215.807007,215.807007,215.807007,215.807007,215.713394,0
2019-01-28,214.255005,214.255005,214.255005,214.255005,214.162079,0
2019-01-29,216.052994,216.052994,216.052994,216.052994,215.959290,0
2019-01-30,218.897995,218.897995,218.897995,218.897995,218.803055,0
2019-01-31,220.483002,220.483002,220.483002,220.483002,220.387360,0
2019-02-01,220.205994,220.205994,220.205994,220.205994,220.110474,0
2019-02-04,222.240005,222.240005,222.240005,222.240005,222.143600,0
2019-02-05,225.113998,225.113998,225.113998,225.113998,225.016357,0
2019-02-06,226.108002,226.108002,226.108002,226.108002,226.009933,0
2019-02-07,226.029999,226.029999,226.029999,226.029999,225.931961,0
2019-02-08,223.412994,223.412994,223.412994,223.412994,223.316086,0
2019-02-11,224.059006,224.059006,224.059006,224.059006,223.961823,0
2019-02-12,225.675003,225.675003,225.675003,225.675003,225.577103,0
2019-02-13,226.016006,226.016006,226.016006,226.016006,225.917969,0
2019-02-14,228.485992,228.485992,228.485992,228.485992,228.386887,0
2019-02-15,228.589005,228.589005,228.589005,228.589005,228.489853,0
2019-02-18,228.600998,228.600998,228.600998,228.600998,228.501831,0
2019-02-19,227.014008,227.014008,227.014008,227.014008,226.915527,0
2019-02-20,228.167999,228.167999,228.167999,228.167999,228.069031,0
2019-02-21,227.862000,227.862000,227.862000,227.862000,227.763168,0
2019-02-22,228.878998,228.878998,228.878998,228.878998,228.779724,0
2019-02-25,227.623993,227.623993,227.623993,227.623993,227.525269,0
2019-02-26,225.570999,225.570999,225.570999,225.570999,225.473160,0
2019-02-27,225.039993,225.039993,225.039993,225.039993,224.942368,0
2019-02-28,224.737000,224.737000,224.737000,224.737000,224.639511,0
2019-03-01,226.490997,226.490997,226.490997,226.490997,226.392761,0
2019-03-04,227.516998,227.516998,227.516998,227.516998,227.418304,0
2019-03-05,227.416000,227.416000,227.416000,227.416000,227.317352,0
2019-03-06,229.089005,229.089005,229.089005,229.089005,228.989639,0
2019-03-07,228.259003,228.259003,228.259003,228.259003,228.160004,0
2019-03-08,225.699997,225.699997,225.699997,225.699997,225.602097,0
2019-03-11,227.279007,227.279007,227.279007,227.279007,227.180420,0
2019-03-12,227.690994,227.690994,227.690994,227.690994,227.592239,0
2019-03-13,228.487000,228.487000,228.487000,228.487000,228.387894,0
2019-03-14,229.677002,229.677002,229.677002,229.677002,229.577377,0
2019-03-15,230.367004,230.367004,230.367004,230.367004,230.267090,0
2019-03-18,231.802002,231.802002,231.802002,231.802002,231.701447,0
2019-03-19,233.856003,233.856003,233.856003,233.856003,233.754562,0
2019-03-20,233.520996,233.520996,233.520996,233.520996,233.419708,0
2019-03-21,233.315994,233.315994,233.315994,233.315994,233.214783,0
2019-03-22,231.557999,231.557999,231.557999,231.557999,231.457565,0
2019-03-25,228.287003,228.287003,228.287003,228.287003,228.187973,0
2019-03-26,229.546005,229.546005,229.546005,229.546005,229.446442,0
2019-03-27,228.934006,228.934006,228.934006,228.934006,228.834702,0
2019-03-28,230.626999,230.626999,230.626999,230.626999,230.526962,0
2019-03-29,231.623993,231.623993,231.623993,231.623993,231.523529,0
2019-04-01,233.483994,233.483994,233.483994,233.483994,233.382721,0
2019-04-02,235.251007,235.251007,235.251007,235.251007,235.148972,0
2019-04-03,235.848999,235.848999,235.848999,235.848999,235.746704,0
2019-04-04,236.102997,236.102997,236.102997,236.102997,236.000595,0
2019-04-05,237.134995,237.134995,237.134995,237.134995,237.032135,0
2019-04-08,238.268997,238.268997,238.268997,238.268997,238.165649,0
2019-04-09,238.358994,238.358994,238.358994,238.358994,238.255600,0
2019-04-10,237.649002,237.649002,237.649002,237.649002,237.545914,0
2019-04-11,239.307007,239.307007,239.307007,239.307007,239.203201,0
2019-04-12,238.246002,238.246002,238.246002,238.246002,238.142670,0
2019-04-15,238.082001,238.082001,238.082001,238.082001,237.978745,0
2019-04-16,238.845993,238.845993,238.845993,238.845993,238.742401,0
2019-04-17,238.735992,238.735992,238.735992,238.735992,238.632431,0
2019-04-18,238.966995,238.966995,238.966995,238.966995,238.863342,0
2019-04-23,239.720001,239.720001,239.720001,239.720001,239.616028,0
2019-04-24,240.128998,240.128998,240.128998,240.128998,240.024841,0
2019-04-25,238.664993,238.664993,238.664993,238.664993,238.561462,0
2019-04-26,237.701996,237.701996,237.701996,237.701996,237.598877,0
2019-04-29,237.660995,237.660995,237.660995,237.660995,237.557907,0
2019-04-30,237.960007,237.960007,237.960007,237.960007,237.856781,0
2019-05-01,237.356995,237.356995,237.356995,237.356995,237.254044,0
2019-05-02,236.735992,236.735992,236.735992,236.735992,236.633316,0
2019-05-03,237.522995,237.522995,237.522995,237.522995,237.419968,0
2019-05-07,234.100006,234.100006,234.100006,234.100006,233.998459,0
2019-05-08,231.987000,231.987000,231.987000,231.987000,231.886368,0
2019-05-09,232.802002,232.802002,232.802002,232.802002,232.701019,0
2019-05-10,232.123993,232.123993,232.123993,232.123993,232.023300,0
2019-05-13,231.033997,231.033997,231.033997,231.033997,230.933777,0
2019-05-14,231.750000,231.750000,231.750000,231.750000,231.649475,0
2019-05-15,231.977997,231.977997,231.977997,231.977997,231.877365,0
2019-05-16,235.509995,235.509995,235.509995,235.509995,235.453537,0
2019-05-17,236.042007,236.042007,236.042007,236.042007,235.985428,0
2019-05-20,234.501999,234.501999,234.501999,234.501999,234.445786,0
2019-05-21,237.166000,237.166000,237.166000,237.166000,237.109146,0
2019-05-22,236.940994,236.940994,236.940994,236.940994,236.884186,0
2019-05-23,232.763000,232.763000,232.763000,232.763000,232.707199,0
2019-05-24,234.356003,234.356003,234.356003,234.356003,234.299820,0
2019-05-28,234.423996,234.423996,234.423996,234.423996,234.367798,0
2019-05-29,230.988998,230.988998,230.988998,230.988998,230.933624,0
2019-05-30,232.604004,232.604004,232.604004,232.604004,232.548248,0
2019-05-31,230.548004,230.548004,230.548004,230.548004,230.492737,0
2019-06-03,229.774002,229.774002,229.774002,229.774002,229.718918,0
2019-06-04,231.871002,231.871002,231.871002,231.871002,231.815414,0
2019-06-05,233.916000,233.916000,233.916000,233.916000,233.859924,0
2019-06-06,234.550003,234.550003,234.550003,234.550003,234.493774,0
2019-06-07,236.285995,236.285995,236.285995,236.285995,236.229355,0
2019-06-10,237.606003,237.606003,237.606003,237.606003,237.549042,0
2019-06-11,239.050995,239.050995,239.050995,239.050995,238.993683,0
2019-06-12,237.283005,237.283005,237.283005,237.283005,237.226120,0
2019-06-13,238.576996,238.576996,238.576996,238.576996,238.519806,0
2019-06-14,236.373993,236.373993,236.373993,236.373993,236.317322,0
2019-06-17,236.785995,236.785995,236.785995,236.785995,236.729233,0
2019-06-18,239.332993,239.332993,239.332993,239.332993,239.275620,0
2019-06-19,239.654999,239.654999,239.654999,239.654999,239.597549,0
2019-06-20,239.738998,239.738998,239.738998,239.738998,239.681519,0
2019-06-21,239.843994,239.843994,239.843994,239.843994,239.786499,0
2019-06-24,239.186005,239.186005,239.186005,239.186005,239.128662,0
2019-06-25,238.996994,238.996994,238.996994,238.996994,238.939697,0
2019-06-26,239.738998,239.738998,239.738998,239.738998,239.681519,0
2019-06-27,238.794006,238.794006,238.794006,238.794006,238.736755,0
2019-06-28,239.675003,239.675003,239.675003,239.675003,239.617538,0
2019-07-01,242.988998,242.988998,242.988998,242.988998,242.930740,0
2019-07-02,243.716995,243.716995,243.716995,243.716995,243.658569,0
2019-07-03,246.044998,246.044998,246.044998,246.044998,245.986008,0
2019-07-04,246.046005,246.046005,246.046005,246.046005,245.987015,0
2019-07-05,245.192001,245.192001,245.192001,245.192001,245.133224,0
2019-07-08,243.869003,243.869003,243.869003,243.869003,243.810547,0
2019-07-09,243.944000,243.944000,243.944000,243.944000,243.885513,0
2019-07-10,243.334000,243.334000,243.334000,243.334000,243.275665,0
2019-07-11,243.141006,243.141006,243.141006,243.141006,243.082718,0
2019-07-12,243.279007,243.279007,243.279007,243.279007,243.220688,0
2019-07-15,243.037994,243.037994,243.037994,243.037994,242.979736,0
2019-07-16,244.328003,244.328003,244.328003,244.328003,244.269424,0
2019-07-17,244.546997,244.546997,244.546997,244.546997,244.488373,0
2019-07-18,242.832993,242.832993,242.832993,242.832993,242.774780,0
2019-07-19,241.632996,241.632996,241.632996,241.632996,241.575073,0
2019-07-22,243.610001,243.610001,243.610001,243.610001,243.551605,0
